Cliente	Marca	Cupo	Total_Promociones	Prom_Duracion_dd	Total_Duracion_dd	Maxima_Duracion_dd	Minima_Duracion_dd	MinFecha_Desde	MaxFecha_Desde	Total_Promo_Ejecutadas	Prom_Duracion_Ejecutadas_dd	Total_Duracion_Ejecutadas_dd	Maxima_Duracion_Ejecutadas_dd	Minima_Duracion_Ejecutadas_dd	MinFecha_Ejecutadas_Desde	MaxFecha_Ejecutadas_Desde	FechaAltaCliente	Region	Gerencia	SubCanal	TipoPoblacion	Estrato	EF	Antiguedad_Cliente_EmpezoPromo_dd
906	40	16	25	7.12	178	22	0	29/08/2018	22/09/2019	12	7	86	19	0	5/09/2018	7/08/2019	14/09/2009	5	17	12	2	4	1	3271
10073	40	16	11	21.909	241	160	0	5/09/2018	6/05/2019	0	0	0	0	0	NULL	NULL	24/10/2016	4	14	9	2	4	1	681
12129	39	20	24	5.9166	142	16	0	5/09/2018	22/09/2019	2	5	10	6	0	7/09/2018	17/09/2018	13/11/2017	1	5	15	2	2	0	296
3058	40	16	28	6.5714	184	19	0	12/08/2018	22/09/2019	11	7	77	19	0	12/08/2018	11/07/2019	29/03/2010	3	9	15	2	2	1	3058
6484	39	20	21	5.8095	122	16	0	5/09/2018	27/08/2019	0	0	0	0	0	NULL	NULL	24/11/2013	1	5	12	2	3	1	1746
384	39	20	18	5.8888	106	13	0	5/09/2018	11/09/2019	0	0	0	0	0	NULL	NULL	4/08/2009	3	24	15	1	2	1	3319
4780	40	16	19	5.6315	107	13	0	29/08/2018	11/09/2019	1	9	9	9	0	5/10/2018	5/10/2018	8/07/2010	5	12	9	2	2	0	2974
11683	39	20	13	5.8461	76	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	11/09/2017	4	6	6	2	1	0	359
11816	40	16	26	7.1538	186	22	0	31/08/2018	22/09/2019	6	7	47	20	0	31/08/2018	7/03/2019	1/10/2017	3	7	12	2	3	1	334
14416	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	19/10/2018	3	10	9	2	2	0	34
4804	29	9	1	17	17	17	17	4/08/2019	4/08/2019	0	0	0	0	0	NULL	NULL	8/07/2010	5	12	11	1	2	1	3314
7538	39	20	21	6.2857	132	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	1/12/2014	4	6	9	2	1	1	1374
9260	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	2/05/2016	3	24	15	1	1	1	856
2966	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	29/03/2010	3	8	18	2	2	0	3160
6016	39	20	18	6.3333	114	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	28/04/2013	5	19	19	1	2	1	1956
7871	40	16	14	5.7142	80	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	17/03/2015	4	6	22	2	3	1	1268
14320	40	16	11	6.7272	74	19	3	2/11/2018	22/09/2019	2	9	18	13	0	2/11/2018	7/08/2019	26/09/2018	5	11	9	2	3	0	37
1987	39	20	22	5.6363	124	16	0	5/09/2018	22/09/2019	1	6	6	6	0	17/09/2018	17/09/2018	9/11/2009	1	5	9	2	1	1	3222
4312	40	16	25	5.72	143	16	0	5/09/2018	22/09/2019	1	5	5	5	0	2/11/2018	2/11/2018	4/05/2010	1	20	16	1	3	0	3046
7932	29	9	1	4	4	4	4	17/08/2019	17/08/2019	0	0	0	0	0	NULL	NULL	9/04/2015	4	22	9	1	1	0	1591
8206	39	20	17	5.4705	93	11	0	5/09/2018	11/09/2019	0	0	0	0	0	NULL	NULL	25/06/2015	5	12	6	1	2	1	1168
13562	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	22/07/2018	3	9	15	2	3	0	123
13403	39	20	20	5.6	112	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	28/06/2018	1	16	9	2	3	0	69
3043	39	20	17	5.8823	100	13	0	5/09/2018	7/08/2019	0	0	0	0	0	NULL	NULL	29/03/2010	3	28	7	1	2	1	3082
14788	40	16	3	7.6666	23	13	4	7/08/2019	22/09/2019	0	0	0	0	0	NULL	NULL	8/01/2019	5	11	6	2	2	0	211
309	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	4/08/2009	3	24	15	2	1	0	3397
3724	40	16	21	7	147	19	0	5/09/2018	22/09/2019	5	9	49	19	0	5/10/2018	7/08/2019	26/04/2010	3	7	15	2	2	1	3054
8688	40	16	21	6.2857	132	19	0	5/09/2018	22/09/2019	2	10	21	12	0	20/09/2018	5/03/2019	10/11/2015	3	30	9	1	3	0	1030
15043	39	20	5	8.2	41	16	3	14/07/2019	27/08/2019	0	0	0	0	0	NULL	NULL	7/03/2019	1	20	15	2	2	1	129
9156	40	16	19	6.421	122	19	0	5/09/2018	22/09/2019	2	8	17	9	0	5/10/2018	9/03/2019	4/04/2016	3	28	22	1	2	1	884
11175	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	13/06/2017	3	8	9	2	4	0	527
13654	40	16	19	5.3157	101	13	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	3/08/2018	3	30	9	2	3	0	33
14122	40	16	18	6.6111	119	19	0	5/10/2018	22/09/2019	2	6	13	9	0	5/10/2018	16/01/2019	24/08/2018	1	16	16	1	2	0	42
4572	29	9	1	2	2	2	2	19/12/2018	19/12/2018	0	0	0	0	0	NULL	NULL	8/07/2010	5	11	9	2	1	1	3086
13070	40	16	6	9.5	57	19	4	7/03/2019	22/09/2019	0	0	0	0	0	NULL	NULL	1/05/2018	3	28	9	2	2	1	310
32	39	20	9	6.6666	60	11	3	5/10/2018	26/08/2019	0	0	0	0	0	NULL	NULL	3/03/2009	4	21	9	2	1	0	3503
1405	39	20	17	6.8235	116	19	0	5/09/2018	26/08/2019	1	4	4	4	0	24/01/2019	24/01/2019	12/10/2009	4	15	15	2	4	1	3250
4061	39	20	23	6.0434	139	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	15	2	2	1	3053
6602	39	20	25	5.68	142	20	0	5/09/2018	22/09/2019	3	10	32	20	0	16/01/2019	10/07/2019	20/01/2014	1	4	7	2	3	1	1689
9391	40	16	21	14.8571	312	160	0	5/09/2018	22/09/2019	3	68	205	160	0	3/04/2019	11/07/2019	1/06/2016	4	13	9	2	1	0	826
6643	29	9	2	2.5	5	3	2	19/12/2018	15/05/2019	0	0	0	0	0	NULL	NULL	2/02/2014	5	33	15	1	1	1	1781
7752	40	16	17	6.8823	117	22	0	5/09/2018	22/09/2019	2	4	9	5	0	7/09/2018	2/11/2018	13/02/2015	4	26	16	2	3	1	1300
7403	40	16	16	6.0625	97	13	0	5/09/2018	26/08/2019	1	9	9	9	0	7/03/2019	7/03/2019	9/10/2014	4	13	15	2	3	1	1427
2204	40	16	20	6.5	130	19	0	5/09/2018	22/09/2019	6	5	31	9	0	5/09/2018	7/03/2019	31/01/2010	3	25	9	2	2	1	3139
8673	39	20	14	5.1428	72	11	0	5/09/2018	24/01/2019	0	0	0	0	0	NULL	NULL	4/11/2015	5	31	24	1	3	1	1036
9535	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	6/07/2016	3	9	22	2	2	0	869
503	39	20	25	5.24	131	14	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	4/08/2009	3	32	15	1	1	0	3319
13205	39	20	13	5.8461	76	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	25/05/2018	4	6	19	2	5	0	103
3410	40	16	30	7.7	231	22	0	12/08/2018	22/09/2019	5	7	36	12	0	12/08/2018	8/11/2018	30/03/2010	3	28	15	1	3	1	3057
12151	39	20	11	5.5454	61	11	0	5/09/2018	8/11/2018	0	0	0	0	0	NULL	NULL	15/11/2017	4	22	9	2	1	0	294
1088	39	20	12	5.4166	65	11	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	11/10/2009	4	6	18	2	3	1	3251
3868	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	26/04/2010	3	10	9	2	3	0	3132
6562	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	26/12/2013	3	10	15	2	2	0	1792
14355	40	16	2	3.5	7	4	3	4/06/2019	9/06/2019	0	0	0	0	0	NULL	NULL	4/10/2018	3	24	9	2	1	0	243
5247	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	30/03/2011	3	30	7	2	2	1	2794
11299	29	9	1	4	4	4	4	13/08/2019	13/08/2019	0	0	0	0	0	NULL	NULL	7/07/2017	1	5	15	1	2	1	767
3735	39	20	24	6.3333	152	22	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	26/04/2010	3	10	12	2	1	1	3054
4652	40	16	24	6.25	150	19	0	13/08/2018	7/08/2019	5	5	26	8	0	13/08/2018	12/11/2018	8/07/2010	5	11	10	2	2	1	2958
8701	39	20	19	6.3157	120	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	16/11/2015	5	29	24	2	4	0	1024
13438	29	9	3	9	27	10	7	18/08/2019	4/09/2019	0	0	0	0	0	NULL	NULL	6/07/2018	4	6	12	2	3	0	408
11716	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	17/09/2017	3	32	9	2	2	0	431
1863	39	20	24	5.75	138	22	0	5/09/2018	22/09/2019	3	4	13	6	0	7/09/2018	8/01/2019	9/11/2009	1	5	15	2	2	1	3222
12652	29	9	2	1.5	3	2	1	19/12/2018	24/08/2019	0	0	0	0	0	NULL	NULL	14/02/2018	5	33	7	2	1	0	308
3386	39	20	6	6	36	9	3	2/11/2018	7/03/2019	0	0	0	0	0	NULL	NULL	30/03/2010	4	6	9	1	3	0	3139
5088	39	20	25	5.6	140	16	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	18/01/2011	1	20	15	1	2	0	2787
14800	39	20	3	12	36	20	3	10/07/2019	27/08/2019	0	0	0	0	0	NULL	NULL	9/01/2019	1	18	16	2	3	0	182
2232	39	20	23	6.4782	149	22	0	5/09/2018	10/09/2019	0	0	0	0	0	NULL	NULL	31/01/2010	3	25	16	1	1	1	3139
1395	39	20	16	6.0625	97	13	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	12/10/2009	4	6	10	2	2	0	3250
3619	39	20	15	5.3333	80	11	0	5/09/2018	9/03/2019	0	0	0	0	0	NULL	NULL	31/03/2010	3	28	24	1	2	1	3080
3117	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	29/03/2010	3	8	15	2	3	0	3082
15018	39	20	4	10.5	42	19	4	11/07/2019	22/09/2019	0	0	0	0	0	NULL	NULL	25/02/2019	3	9	15	1	2	0	136
10672	39	20	6	6.8333	41	11	3	5/10/2018	8/11/2018	0	0	0	0	0	NULL	NULL	1/03/2017	4	14	15	2	1	0	583
6027	39	20	17	5.8823	100	13	0	5/09/2018	7/08/2019	0	0	0	0	0	NULL	NULL	5/05/2013	5	19	10	2	2	1	1949
9934	40	16	16	5.4375	87	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	28/09/2016	3	9	9	2	2	0	707
9637	39	20	22	5.8181	128	16	0	5/09/2018	11/09/2019	0	0	0	0	0	NULL	NULL	1/08/2016	1	5	9	2	1	0	765
10969	40	16	17	5.8823	100	13	0	5/09/2018	7/08/2019	1	13	13	13	0	7/08/2019	7/08/2019	27/04/2017	3	32	9	1	2	0	496
5004	40	16	23	5.3478	123	16	0	5/09/2018	27/08/2019	0	0	0	0	0	NULL	NULL	19/10/2010	1	20	9	2	4	0	2878
5516	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	4/02/2012	3	7	12	2	3	1	2483
7528	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	26/11/2014	5	27	15	2	3	1	1379
10285	39	20	23	6.1304	141	20	0	5/09/2018	22/09/2019	2	6	12	8	0	8/11/2018	24/01/2019	13/12/2016	1	23	12	2	3	0	631
13195	39	20	10	4.5	45	9	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	23/05/2018	4	26	10	2	3	0	105
4757	39	20	21	6.7619	142	22	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	8/07/2010	5	12	16	1	2	1	2981
10446	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	19/01/2017	3	7	15	2	3	0	672
10050	40	16	25	5.72	143	16	0	5/09/2018	22/09/2019	1	3	3	3	0	8/01/2019	8/01/2019	19/10/2016	1	20	22	1	2	0	686
10556	39	20	24	6.25	150	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	9/02/2017	3	8	12	2	2	1	573
593	39	20	22	6.1818	136	19	0	5/09/2018	22/09/2019	1	9	9	9	0	7/03/2019	7/03/2019	4/08/2009	3	24	15	1	2	0	3319
11534	29	9	4	10.5	42	17	7	4/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	16/08/2017	4	15	9	2	1	0	718
13336	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	15/06/2018	3	10	15	2	2	0	160
3151	39	20	9	5.7777	52	11	3	5/10/2018	24/01/2019	0	0	0	0	0	NULL	NULL	29/03/2010	3	8	18	2	3	0	3112
3462	29	9	5	7.8	39	11	3	22/11/2018	5/09/2019	1	7	7	7	0	18/08/2019	18/08/2019	30/03/2010	3	7	9	2	3	1	3159
5482	29	9	2	3	6	3	3	22/11/2018	15/05/2019	0	0	0	0	0	NULL	NULL	18/12/2011	3	25	9	2	2	1	2531
12827	40	16	2	82	164	160	4	24/01/2019	6/05/2019	0	0	0	0	0	NULL	NULL	13/03/2018	4	14	9	2	1	0	317
2665	39	20	22	6.3636	140	20	0	5/09/2018	22/09/2019	1	13	13	13	0	7/08/2019	7/08/2019	25/02/2010	1	23	15	2	2	0	3114
4202	40	16	20	6.5	130	19	0	5/09/2018	22/09/2019	4	10	42	19	0	5/10/2018	11/07/2019	27/04/2010	3	9	9	2	2	0	3053
5632	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	22/05/2012	3	25	15	1	2	0	2375
6495	39	20	22	5.7727	127	16	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	26/11/2013	1	5	15	2	4	1	1744
6517	29	9	4	7	28	7	7	18/08/2019	7/09/2019	0	0	0	0	0	NULL	NULL	5/12/2013	1	4	9	2	1	1	2082
14799	40	16	3	7.6666	23	13	4	7/08/2019	22/09/2019	1	13	13	13	0	7/08/2019	7/08/2019	9/01/2019	5	19	6	2	2	0	210
14099	39	20	12	7.6666	92	19	3	5/10/2018	22/09/2019	0	0	0	0	0	NULL	NULL	22/08/2018	4	26	7	2	2	1	44
1162	39	20	14	5.7142	80	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	12/10/2009	4	6	10	1	2	0	3250
2197	39	20	5	6.2	31	11	0	5/10/2018	23/10/2018	0	0	0	0	0	NULL	NULL	31/01/2010	3	25	15	1	2	0	3169
6544	40	16	1	160	160	160	160	6/05/2019	6/05/2019	0	0	0	0	0	NULL	NULL	16/12/2013	4	22	9	1	2	1	1967
12921	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	28/03/2018	3	9	15	2	2	1	239
14062	39	20	17	5.8823	100	13	0	5/09/2018	7/08/2019	0	0	0	0	0	NULL	NULL	14/08/2018	3	9	9	2	2	0	22
2128	40	16	3	7	21	9	6	7/03/2019	7/03/2019	0	0	0	0	0	NULL	NULL	7/01/2010	3	24	9	1	2	0	3346
9754	39	20	18	5.6666	102	13	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	24/08/2016	3	28	9	1	1	1	742
12829	39	20	19	5.7894	110	13	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	13/03/2018	5	11	9	2	3	0	176
1798	39	20	19	5.8421	111	13	0	5/09/2018	27/08/2019	0	0	0	0	0	NULL	NULL	9/11/2009	1	16	22	2	5	1	3222
5705	40	16	23	6.0434	139	20	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	24/07/2012	1	18	6	2	4	1	2234
14726	29	9	4	7.5	30	10	3	15/05/2019	4/09/2019	0	0	0	0	0	NULL	NULL	17/12/2018	4	21	6	1	1	0	149
785	29	9	1	1	1	1	1	24/08/2019	24/08/2019	0	0	0	0	0	NULL	NULL	13/09/2009	5	12	9	2	2	0	3632
1543	40	16	1	4	4	4	4	24/01/2019	24/01/2019	0	0	0	0	0	NULL	NULL	12/10/2009	4	6	12	1	1	1	3391
12709	39	20	7	6.7142	47	13	4	24/01/2019	22/09/2019	0	0	0	0	0	NULL	NULL	22/02/2018	4	13	10	2	1	0	336
2660	29	9	1	5	5	5	5	9/05/2019	9/05/2019	0	0	0	0	0	NULL	NULL	25/02/2010	1	18	9	2	2	0	3360
12359	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	1	6	6	6	0	17/09/2018	17/09/2018	22/12/2017	5	27	16	2	1	0	257
12792	39	20	21	6.6666	140	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	7/03/2018	5	11	12	2	1	0	182
2015	40	16	31	9	279	26	0	13/08/2018	22/09/2019	5	6	31	10	0	11/09/2018	16/01/2019	9/11/2009	5	31	9	1	2	1	3199
8330	39	20	18	5.8888	106	13	0	5/09/2018	11/09/2019	0	0	0	0	0	NULL	NULL	1/08/2015	3	24	22	1	3	1	1131
293	40	16	4	8.75	35	11	6	5/10/2018	7/03/2019	0	0	0	0	0	NULL	NULL	4/07/2009	4	13	24	2	3	1	3380
3601	40	16	29	6.6896	194	22	0	12/08/2018	22/09/2019	11	6	76	13	0	12/08/2018	7/08/2019	31/03/2010	3	28	12	1	3	1	3056
9978	29	9	1	2	2	2	2	19/12/2018	19/12/2018	0	0	0	0	0	NULL	NULL	9/10/2016	5	27	19	1	2	1	801
14606	29	9	4	5	20	11	1	13/04/2019	24/08/2019	0	0	0	0	0	NULL	NULL	27/11/2018	5	12	9	2	2	1	137
1789	29	9	1	2	2	2	2	19/12/2018	19/12/2018	0	0	0	0	0	NULL	NULL	9/11/2009	5	31	7	2	2	0	3327
4013	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	27/04/2010	3	10	10	2	2	0	3131
6507	40	16	17	6.5882	112	19	0	5/09/2018	7/08/2019	3	5	16	9	0	5/10/2018	16/01/2019	1/12/2013	5	17	24	2	2	0	1739
8625	29	9	3	8.3333	25	9	7	18/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	26/10/2015	4	22	16	1	2	1	1392
9383	40	16	24	5.5833	134	19	0	29/08/2018	22/09/2019	2	6	13	9	0	7/09/2018	5/10/2018	1/06/2016	5	17	9	1	2	0	819
9582	40	16	20	6.4	128	19	0	5/09/2018	22/09/2019	6	7	42	11	0	17/09/2018	7/03/2019	18/07/2016	3	9	9	2	1	1	779
11806	40	16	23	6.0434	139	19	0	5/09/2018	22/09/2019	1	1	1	1	0	5/09/2018	5/09/2018	1/10/2017	3	25	10	1	2	0	339
13663	39	20	12	6.1666	74	20	0	2/11/2018	22/09/2019	2	12	24	20	0	16/01/2019	10/07/2019	5/08/2018	1	18	1	2	2	0	89
8475	29	9	2	5	10	7	3	22/11/2018	18/08/2019	0	0	0	0	0	NULL	NULL	13/09/2015	3	9	12	2	2	1	1166
8392	29	9	4	6.75	27	9	2	19/12/2018	5/09/2019	0	0	0	0	0	NULL	NULL	18/08/2015	5	11	9	2	2	1	1219
4163	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	9	2	1	0	3131
4871	40	16	17	16.4117	279	160	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	22/07/2010	4	14	15	1	1	1	2967
6728	39	20	14	5.1428	72	11	0	5/09/2018	24/01/2019	0	0	0	0	0	NULL	NULL	25/02/2014	3	24	22	1	1	0	1653
9895	29	9	4	7.5	30	10	3	22/11/2018	4/09/2019	0	0	0	0	0	NULL	NULL	20/09/2016	3	10	6	2	3	0	793
10536	40	16	2	7.5	15	9	6	7/03/2019	7/03/2019	0	0	0	0	0	NULL	NULL	5/02/2017	4	15	9	2	1	0	760
14546	40	16	10	5.1	51	16	0	8/01/2019	22/09/2019	2	3	7	4	0	8/01/2019	16/01/2019	15/11/2018	1	20	15	2	2	1	54
1978	40	16	22	5.3636	118	13	0	5/09/2018	22/09/2019	2	3	6	3	0	8/11/2018	8/01/2019	9/11/2009	1	16	18	2	2	0	3222
3267	39	20	2	10	20	11	9	5/10/2018	7/10/2018	0	0	0	0	0	NULL	NULL	29/03/2010	3	8	7	2	4	0	3112
7897	40	16	17	5.2352	89	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	31/03/2015	1	18	9	2	2	0	1254
1764	39	20	20	6.4	128	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	9/11/2009	5	27	15	2	3	0	3222
4435	40	16	10	8.6	86	19	0	5/10/2018	22/09/2019	0	0	0	0	0	NULL	NULL	29/05/2010	1	16	15	2	3	1	3051
6143	39	20	4	7	28	16	3	14/07/2019	27/08/2019	0	0	0	0	0	NULL	NULL	1/07/2013	1	20	15	1	1	0	2204
13120	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	10/05/2018	3	10	12	2	3	1	196
2055	29	9	5	14.6	73	28	3	15/05/2019	16/09/2019	0	0	0	0	0	NULL	NULL	9/11/2009	1	5	15	2	1	1	3474
4682	29	9	5	8.8	44	17	2	19/12/2018	5/09/2019	1	7	7	7	0	18/08/2019	18/08/2019	8/07/2010	5	11	6	2	3	1	3086
1229	40	16	16	16.5625	265	160	0	5/09/2018	6/05/2019	0	0	0	0	0	NULL	NULL	12/10/2009	4	6	9	2	1	1	3250
3149	39	20	19	6.421	122	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	29/03/2010	3	28	15	1	1	1	3082
1413	40	16	15	6.1333	92	22	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	12/10/2009	4	6	12	2	1	1	3250
3587	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	31/03/2010	3	8	9	2	3	0	3080
11891	40	16	21	5.6666	119	13	0	5/09/2018	22/09/2019	1	6	6	6	0	17/09/2018	17/09/2018	12/10/2017	1	16	9	2	2	0	328
6920	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	23/04/2014	3	7	12	2	4	1	1674
7844	40	16	26	5.6153	146	16	0	5/09/2018	22/09/2019	1	4	4	4	0	16/01/2019	16/01/2019	10/03/2015	1	20	22	1	1	1	1275
9626	29	9	1	7	7	7	7	18/08/2019	18/08/2019	0	0	0	0	0	NULL	NULL	28/07/2016	4	26	9	1	2	0	1116
10805	40	16	5	41	205	160	4	7/03/2019	26/08/2019	1	160	160	160	0	6/05/2019	6/05/2019	21/03/2017	4	14	9	2	1	1	716
11492	39	20	7	5.7142	40	11	0	5/09/2018	7/10/2018	0	0	0	0	0	NULL	NULL	10/08/2017	5	31	9	1	1	0	391
12928	39	20	14	5.1428	72	11	0	5/09/2018	24/01/2019	0	0	0	0	0	NULL	NULL	1/04/2018	3	25	15	1	1	0	157
1630	40	16	18	5.8333	105	19	0	5/09/2018	22/09/2019	1	19	19	19	0	11/07/2019	11/07/2019	9/11/2009	1	16	9	2	2	0	3222
4737	40	16	25	7.28	182	22	0	12/08/2018	10/09/2019	7	7	49	10	0	12/08/2018	2/11/2018	8/07/2010	5	12	12	1	1	1	2957
6067	29	9	5	6.6	33	9	4	18/08/2019	17/09/2019	0	0	0	0	0	NULL	NULL	26/05/2013	4	21	11	2	3	1	2275
8932	39	20	22	5.7727	127	16	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	1/02/2016	1	5	9	2	2	0	947
10621	40	16	11	5.5454	61	11	0	5/09/2018	8/11/2018	0	0	0	0	0	NULL	NULL	21/02/2017	4	22	6	2	1	0	561
14313	40	16	6	37.6666	226	160	4	24/01/2019	26/08/2019	2	93	186	160	0	3/04/2019	6/05/2019	25/09/2018	4	13	10	2	1	0	121
14825	29	9	3	8.3333	25	9	7	18/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	13/01/2019	5	17	9	2	3	0	217
6869	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	8/04/2014	3	9	9	2	2	0	1689
9114	40	16	14	7.2142	101	22	0	12/08/2018	23/10/2018	2	8	16	9	0	11/09/2018	5/10/2018	23/03/2016	3	28	15	1	4	0	872
12075	40	16	18	5.7222	103	13	0	5/09/2018	7/08/2019	1	6	6	6	0	17/09/2018	17/09/2018	2/11/2017	3	24	15	1	2	0	307
13562	40	16	20	6.5	130	19	0	5/09/2018	22/09/2019	2	7	14	9	0	20/09/2018	2/11/2018	22/07/2018	3	9	15	2	3	0	45
14129	40	16	15	7.2666	109	19	3	5/10/2018	22/09/2019	5	9	49	19	0	5/10/2018	7/08/2019	26/08/2018	3	9	9	2	2	0	40
14781	40	16	4	10.5	42	19	4	11/07/2019	22/09/2019	1	19	19	19	0	11/07/2019	11/07/2019	4/01/2019	5	19	10	2	3	0	188
14597	40	16	3	63.3333	190	160	4	24/01/2019	6/05/2019	1	160	160	160	0	6/05/2019	6/05/2019	26/11/2018	4	26	9	2	3	0	59
4078	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	18	2	2	0	3131
6641	40	16	19	6.4736	123	20	0	5/09/2018	27/08/2019	0	0	0	0	0	NULL	NULL	2/02/2014	1	18	9	2	1	0	1676
9602	40	16	5	4	20	9	0	5/09/2018	4/10/2018	0	0	0	0	0	NULL	NULL	24/07/2016	1	16	6	1	1	1	773
10829	29	9	4	7	28	9	3	22/11/2018	5/09/2019	0	0	0	0	0	NULL	NULL	26/03/2017	3	28	19	2	2	0	606
13790	29	9	1	3	3	3	3	15/05/2019	15/05/2019	0	0	0	0	0	NULL	NULL	9/08/2018	4	13	10	2	1	0	279
6876	40	16	6	5.5	33	22	0	5/09/2018	4/10/2018	0	0	0	0	0	NULL	NULL	9/04/2014	3	24	11	2	2	0	1610
1043	39	20	20	6.85	137	19	0	5/09/2018	18/09/2019	0	0	0	0	0	NULL	NULL	11/10/2009	1	16	7	1	1	0	3251
2499	40	16	16	6.4375	103	20	0	5/09/2018	10/07/2019	0	0	0	0	0	NULL	NULL	24/02/2010	1	18	9	2	2	0	3115
5440	39	20	19	5.7894	110	13	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	1/11/2011	3	25	7	1	2	0	2500
210	40	16	15	17	255	160	0	5/09/2018	26/08/2019	3	63	191	160	0	2/11/2018	6/05/2019	11/06/2009	4	26	10	1	1	1	3373
4398	29	9	1	7	7	7	7	18/08/2019	18/08/2019	0	0	0	0	0	NULL	NULL	28/05/2010	1	23	12	1	5	1	3369
7729	39	20	23	5.8695	135	20	0	5/09/2018	22/09/2019	1	9	9	9	0	5/10/2018	5/10/2018	9/02/2015	1	18	18	2	3	0	1304
