Cosecha	Cliente	Marca	Cupo	Total_Promociones	Prom_Duracion_dd	Total_Duracion_dd	Maxima_Duracion_dd	Minima_Duracion_dd	MinFecha_Desde	MaxFecha_Desde	Total_Promo_Ejecutadas	Prom_Duracion_Ejecutadas_dd	Total_Duracion_Ejecutadas_dd	Maxima_Duracion_Ejecutadas_dd	Minima_Duracion_Ejecutadas_dd	MinFecha_Ejecutadas_Desde	MaxFecha_Ejecutadas_Desde	Total_Promociones_Prev	Prom_Duracion_dd_Prev	Total_Duracion_dd_Prev	Maxima_Duracion_dd_Prev	Minima_Duracion_dd_Prev	MinFecha_Desde_Prev	MaxFecha_Desde_Prev	Total_Promo_Ejecutadas_Prev	Prom_Duracion_Ejecutadas_dd_Prev	Total_Duracion_Ejecutadas_dd_Prev	Maxima_Duracion_Ejecutadas_dd_Prev	Minima_Duracion_Ejecutadas_dd_Prev	MinFecha_Ejecutadas_Desde_Prev	MaxFecha_Ejecutadas_Desde_Prev	FechaAltaCliente	Region	Gerencia	SubCanal	TipoPoblacion	Estrato	EF	Antiguedad_Cliente_dd	NroVecesCompra	Total_Net_Revenue	Total_Net_Volumen	Total_Dcto	Max_Net_Revenue	Max_Net_Volumen	Max_Dcto	Min_Net_Revenue	Min_Net_Volumen	Min_Dcto	Total_Net_Revenue_Clase_Envase_1	Total_Net_Volumen_Clase_Envase_1	Total_Net_Dscto_Clase_Envase_1	Total_Net_Revenue_Clase_Envase_2	Total_Net_Volumen_Clase_Envase_2	Total_Net_Dscto_Clase_Envase_2	Total_Net_Revenue_Clase_Envase_3	Total_Net_Volumen_Clase_Envase_3	Total_Net_Dscto_Clase_Envase_3	Total_Net_Revenue_Clase_SegmentoPrecio_1	Total_Net_Volumen_Clase_SegmentoPrecio_1	Total_Net_Dscto_Clase_SegmentoPrecio_1	Total_Net_Revenue_Clase_SegmentoPrecio_2	Total_Net_Volumen_Clase_SegmentoPrecio_2	Total_Net_Dscto_Clase_SegmentoPrecio_2	Total_Net_Revenue_Clase_SegmentoPrecio_3	Total_Net_Volumen_Clase_SegmentoPrecio_3	Total_Net_Dscto_Clase_SegmentoPrecio_3	Total_Net_Revenue_Clase_SegmentoPrecio_4	Total_Net_Volumen_Clase_SegmentoPrecio_4	Total_Net_Dscto_Clase_SegmentoPrecio_4	UltimoAñoMesVenta	Ultimo_Total_Net_Revenue	Ultimo_Total_Net_Volumen	Ultimo_Total_Dcto	Ultimo_Total_Net_Revenue_Clase_Envase_1	Ultimo_Total_Net_Volumen_Clase_Envase_1	Ultimo_Total_Net_Dscto_Clase_Envase_1	Ultimo_Total_Net_Revenue_Clase_Envase_2	Ultimo_Total_Net_Volumen_Clase_Envase_2	Ultimo_Total_Net_Dscto_Clase_Envase_2	Ultimo_Total_Net_Revenue_Clase_Envase_3	Ultimo_Total_Net_Volumen_Clase_Envase_3	Ultimo_Total_Net_Dscto_Clase_Envase_3	Ultimo_Total_Net_Revenue_Clase_SegmentoPrecio_1	Ultimo_Total_Net_Volumen_Clase_SegmentoPrecio_1	Ultimo_Total_Net_Dscto_Clase_SegmentoPrecio_1	Ultimo_Total_Net_Revenue_Clase_SegmentoPrecio_2	Ultimo_Total_Net_Volumen_Clase_SegmentoPrecio_2	Ultimo_Total_Net_Dscto_Clase_SegmentoPrecio_2	Ultimo_Total_Net_Revenue_Clase_SegmentoPrecio_3	Ultimo_Total_Net_Volumen_Clase_SegmentoPrecio_3	Ultimo_Total_Net_Dscto_Clase_SegmentoPrecio_3	Ultimo_Total_Net_Revenue_Clase_SegmentoPrecio_4	Ultimo_Total_Net_Volumen_Clase_SegmentoPrecio_4	Ultimo_Total_Net_Dscto_Clase_SegmentoPrecio_4
201808	4168	40	16	1	5	5	5	5	12/08/2018	12/08/2018	1	5	5	5	5	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	15	2	2	1	3029	7	6878220.27	24.05	-608441.91	2074149.77	6.86	-20483.84	136827	0.62	-227996.14	0	0	0	6878220.27	24.05	-608441.91	0	0	0	6878220.27	24.05	-608441.91	0	0	0	0	0	0	0	0	0	201807	1273290	4	-75804	0	0	0	1273290	4	-75804	0	0	0	1273290	4	-75804	0	0	0	0	0	0	0	0	0
201808	3304	40	16	1	14	14	14	14	31/08/2018	31/08/2018	1	14	14	14	14	31/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	30/03/2010	3	30	12	2	2	1	3076	7	4897726.69	16.28	-309512.02	895083.9	2.97	-19421.08	555473.75	1.81	-60000	0	0	0	4897726.69	16.28	-309512.02	0	0	0	4897726.69	16.28	-309512.02	0	0	0	0	0	0	0	0	0	201807	775803	2	-22952	0	0	0	775803	2	-22952	0	0	0	775803	2	-22952	0	0	0	0	0	0	0	0	0
201808	3480	40	16	1	17	17	17	17	13/08/2018	13/08/2018	1	17	17	17	17	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	30/03/2010	3	30	15	2	2	0	3058	7	810762.03	2.72	-57750.89	180290.9	0.59	0	48171.02	0.15	-23071.59	0	0	0	810762.03	2.72	-57750.89	0	0	0	810762.03	2.72	-57750.89	0	0	0	0	0	0	0	0	0	201807	102573	0	-21051	0	0	0	102573	0	-21051	0	0	0	102573	0	-21051	0	0	0	0	0	0	0	0	0
201808	3337	40	16	1	14	14	14	14	31/08/2018	31/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	30/03/2010	3	30	12	2	3	1	3076	7	2882027.67	9.07	-69073.13	598666.38	1.81	0	311229.56	0.98	-26539.68	0	0	0	2882027.67	9.07	-69073.13	0	0	0	2882027.67	9.07	-69073.13	0	0	0	0	0	0	0	0	0	201807	394473	1	0	0	0	0	394473	1	0	0	0	0	394473	1	0	0	0	0	0	0	0	0	0	0
201808	3498	40	16	2	10	20	14	6	12/08/2018	31/08/2018	1	6	6	6	0	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	30/03/2010	3	7	12	2	3	1	3076	7	22145086.97	71.65	-964585.16	4024694.25	13.19	0	2629091.61	8.08	-249202.91	0	0	0	22145086.97	71.65	-964585.16	0	0	0	22145086.97	71.65	-964585.16	0	0	0	0	0	0	0	0	0	201807	3089214	10	-135026	0	0	0	3089214	10	-135026	0	0	0	3089214	10	-135026	0	0	0	0	0	0	0	0	0
201808	3354	40	16	1	12	12	12	12	15/08/2018	15/08/2018	1	12	12	12	12	15/08/2018	15/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	30/03/2010	3	7	15	2	3	0	3060	7	1305143.25	4.29	-64729.03	423904.93	1.31	0	105144.91	0.36	-18052.32	0	0	0	1305143.25	4.29	-64729.03	0	0	0	1305143.25	4.29	-64729.03	0	0	0	0	0	0	0	0	0	201807	105547	0	-18052	0	0	0	105547	0	-18052	0	0	0	105547	0	-18052	0	0	0	0	0	0	0	0	0
201808	3508	40	16	1	8	8	8	8	12/08/2018	12/08/2018	1	8	8	8	8	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	30/03/2010	3	7	12	2	3	1	3057	7	4561682.97	14.68	-195243.91	843126.33	2.73	0	401455.02	1.31	-54394.54	0	0	0	4561682.97	14.68	-195243.91	0	0	0	4561682.97	14.68	-195243.91	0	0	0	0	0	0	0	0	0	201807	736286	2	-53096	0	0	0	736286	2	-53096	0	0	0	736286	2	-53096	0	0	0	0	0	0	0	0	0
201808	4173	40	16	1	15	15	15	15	13/08/2018	13/08/2018	1	15	15	15	15	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	15	2	3	0	3030	5	1065809.03	3.23	-6654.83	298195.52	0.92	0	47747.88	0.15	-3745.66	0	0	0	1065809.03	3.23	-6654.83	0	0	0	1065809.03	3.23	-6654.83	0	0	0	0	0	0	0	0	0	201806	140545	0	0	0	0	0	140545	0	0	0	0	0	140545	0	0	0	0	0	0	0	0	0	0	0
201808	4176	40	16	2	11.5	23	14	9	13/08/2018	31/08/2018	2	11	23	14	9	13/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	15	2	2	0	3048	7	1166735.69	3.71	-27057.12	279391.89	0.86	0	48171.02	0.15	-14642.44	0	0	0	1166735.69	3.71	-27057.12	0	0	0	1166735.69	3.71	-27057.12	0	0	0	0	0	0	0	0	0	201807	115575	0	-7941	0	0	0	115575	0	-7941	0	0	0	115575	0	-7941	0	0	0	0	0	0	0	0	0
201808	3522	40	16	1	19	19	19	19	12/08/2018	12/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	30/03/2010	3	28	9	1	3	1	3057	7	1949334.27	6.49	-147734.26	1056233.83	3.44	0	38198.3	0.12	-72000	0	0	0	1949334.27	6.49	-147734.26	0	0	0	1949334.27	6.49	-147734.26	0	0	0	0	0	0	0	0	0	201807	75970	0	0	0	0	0	75970	0	0	0	0	0	75970	0	0	0	0	0	0	0	0	0	0	0
201808	3531	40	16	1	8	8	8	8	12/08/2018	12/08/2018	1	8	8	8	8	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	31/03/2010	3	30	15	2	2	1	3056	7	4065384.4	14.48	-522243.14	707773.51	2.38	-48000	402346.02	1.46	-115563.01	0	0	0	4065384.4	14.48	-522243.14	0	0	0	4065384.4	14.48	-522243.14	0	0	0	0	0	0	0	0	0	201807	402346	1	-63492	0	0	0	402346	1	-63492	0	0	0	402346	1	-63492	0	0	0	0	0	0	0	0	0
201808	420	40	16	1	8	8	8	8	12/08/2018	12/08/2018	1	8	8	8	8	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/08/2009	3	32	15	1	1	1	3295	7	1210543.55	4.57	-245173.09	613962.61	2.11	-4356.53	8464.47	0.09	-63420.65	0	0	0	1210543.55	4.57	-245173.09	0	0	0	1210543.55	4.57	-245173.09	0	0	0	0	0	0	0	0	0	201807	144565	1	-26267	0	0	0	144565	1	-26267	0	0	0	144565	1	-26267	0	0	0	0	0	0	0	0	0
201808	3379	40	16	1	5	5	5	5	15/08/2018	15/08/2018	1	5	5	5	5	15/08/2018	15/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	30/03/2010	3	7	15	2	3	1	3060	7	5098513.74	17.37	-446609.74	925054.5	3	-48000	604360.4	2.08	-90961.64	0	0	0	5098513.74	17.37	-446609.74	0	0	0	5098513.74	17.37	-446609.74	0	0	0	0	0	0	0	0	0	201807	604360	2	-60878	0	0	0	604360	2	-60878	0	0	0	604360	2	-60878	0	0	0	0	0	0	0	0	0
201808	3385	40	16	2	12.5	25	14	11	12/08/2018	31/08/2018	2	12	25	14	11	12/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	30/03/2010	3	7	15	2	3	1	3076	7	3093970.9	10.55	-277344.75	529183.66	1.78	-24000	377712.47	1.31	-52018.46	0	0	0	3093970.9	10.55	-277344.75	0	0	0	3093970.9	10.55	-277344.75	0	0	0	0	0	0	0	0	0	201807	407774	1	-38870	0	0	0	407774	1	-38870	0	0	0	407774	1	-38870	0	0	0	0	0	0	0	0	0
201808	3533	40	16	1	10	10	10	10	15/08/2018	15/08/2018	1	10	10	10	10	15/08/2018	15/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	31/03/2010	3	8	15	2	2	1	3059	7	2858773.3	9.95	-236279.22	703296.82	2.17	0	143541.03	0.59	-75264.04	0	0	0	2858773.3	9.95	-236279.22	0	0	0	2858773.3	9.95	-236279.22	0	0	0	0	0	0	0	0	0	201807	491029	2	-31525	0	0	0	491029	2	-31525	0	0	0	491029	2	-31525	0	0	0	0	0	0	0	0	0
201808	3535	40	16	1	15	15	15	15	12/08/2018	12/08/2018	1	15	15	15	15	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	31/03/2010	3	30	16	2	1	1	3056	5	1916835.42	5.93	-30174.47	804091.79	2.43	0	43557.2	0.14	-26881.03	0	0	0	1916835.42	5.93	-30174.47	0	0	0	1916835.42	5.93	-30174.47	0	0	0	0	0	0	0	0	0	201807	358191	1	-26881	0	0	0	358191	1	-26881	0	0	0	358191	1	-26881	0	0	0	0	0	0	0	0	0
201808	3545	40	16	1	3	3	3	3	13/08/2018	13/08/2018	1	3	3	3	3	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	31/03/2010	3	30	15	1	2	0	3057	7	1235198.3	4.06	-56808.72	317928.7	0.98	0	130571.21	0.45	-31771.59	0	0	0	1235198.3	4.06	-56808.72	0	0	0	1235198.3	4.06	-56808.72	0	0	0	0	0	0	0	0	0	201807	196721	1	-12298	0	0	0	196721	1	-12298	0	0	0	196721	1	-12298	0	0	0	0	0	0	0	0	0
201808	355	40	16	1	14	14	14	14	31/08/2018	31/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/08/2009	3	24	12	1	3	1	3314	6	486222.52	1.57	-20292.22	175041.94	0.59	0	46799.89	0.15	-18974.84	0	0	0	486222.52	1.57	-20292.22	0	0	0	486222.52	1.57	-20292.22	0	0	0	0	0	0	0	0	0	201806	46800	0	-1317	0	0	0	46800	0	-1317	0	0	0	46800	0	-1317	0	0	0	0	0	0	0	0	0
201808	3551	40	16	2	5	10	5	5	13/08/2018	13/08/2018	2	5	10	5	5	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	31/03/2010	3	9	10	2	2	1	3057	7	1463676.3	4.64	-29950.59	549149.57	1.69	0	77856.12	0.27	-19312.36	0	0	0	1463676.3	4.64	-29950.59	0	0	0	1463676.3	4.64	-29950.59	0	0	0	0	0	0	0	0	0	201807	151940	0	0	0	0	0	151940	0	0	0	0	0	151940	0	0	0	0	0	0	0	0	0	0	0
201808	4223	40	16	1	5	5	5	5	13/08/2018	13/08/2018	1	5	5	5	5	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/05/2010	1	20	15	2	3	0	3023	5	315599.88	1.11	-36498.79	76846.1	0.27	0	38297.88	0.15	-10541.85	0	0	0	315599.88	1.11	-36498.79	0	0	0	315599.88	1.11	-36498.79	0	0	0	0	0	0	0	0	0	201807	68094	0	-7941	0	0	0	68094	0	-7941	0	0	0	68094	0	-7941	0	0	0	0	0	0	0	0	0
201808	3554	40	16	1	6	6	6	6	12/08/2018	12/08/2018	1	6	6	6	6	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	31/03/2010	3	30	15	2	1	1	3056	7	3463936.71	11.68	-343477.88	693833.63	2.29	-37816.61	272364.72	1.04	-61392.32	0	0	0	3463936.71	11.68	-343477.88	0	0	0	3463936.71	11.68	-343477.88	0	0	0	0	0	0	0	0	0	201807	408819	1	-37817	0	0	0	408819	1	-37817	0	0	0	408819	1	-37817	0	0	0	0	0	0	0	0	0
201808	3556	40	16	1	6	6	6	6	12/08/2018	12/08/2018	1	6	6	6	6	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	31/03/2010	3	30	15	2	3	1	3056	7	8878805.78	29.7	-611170.86	1538300.61	5.11	-31754.25	1032021.27	3.59	-162037.23	0	0	0	8878805.78	29.7	-611170.86	0	0	0	8878805.78	29.7	-611170.86	0	0	0	0	0	0	0	0	0	201807	1538301	5	-94888	0	0	0	1538301	5	-94888	0	0	0	1538301	5	-94888	0	0	0	0	0	0	0	0	0
201808	3568	40	16	2	11	22	14	8	12/08/2018	31/08/2018	2	11	22	14	8	12/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	31/03/2010	3	30	16	2	2	1	3075	7	3368113.5	11.12	-234488.23	569737.91	1.84	-16772.75	356675.73	1.16	-58380.76	0	0	0	3368113.5	11.12	-234488.23	0	0	0	3368113.5	11.12	-234488.23	0	0	0	0	0	0	0	0	0	201807	502915	2	-16773	0	0	0	502915	2	-16773	0	0	0	502915	2	-16773	0	0	0	0	0	0	0	0	0
201808	3575	40	16	2	11	22	14	8	12/08/2018	31/08/2018	2	11	22	14	8	12/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	31/03/2010	3	8	15	2	2	1	3075	7	2462580.19	8.42	-227353.17	467344.35	1.51	0	252166.14	0.86	-77256.17	0	0	0	2462580.19	8.42	-227353.17	0	0	0	2462580.19	8.42	-227353.17	0	0	0	0	0	0	0	0	0	201807	332370	1	0	0	0	0	332370	1	0	0	0	0	332370	1	0	0	0	0	0	0	0	0	0	0
201808	3585	40	16	1	4	4	4	4	13/08/2018	13/08/2018	1	4	4	4	4	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	31/03/2010	3	28	15	1	2	1	3057	7	2198602.36	7.41	-173976.1	464412.76	1.63	0	191696.38	0.62	-58361.24	0	0	0	2198602.36	7.41	-173976.1	0	0	0	2198602.36	7.41	-173976.1	0	0	0	0	0	0	0	0	0	201807	464413	2	-58361	0	0	0	464413	2	-58361	0	0	0	464413	2	-58361	0	0	0	0	0	0	0	0	0
201808	3593	40	16	1	14	14	14	14	31/08/2018	31/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	31/03/2010	3	28	16	1	2	1	3075	7	5872816.74	18.45	-164316.07	1241707.39	3.8	0	500307.19	1.54	-72104.4	0	0	0	5872816.74	18.45	-164316.07	0	0	0	5872816.74	18.45	-164316.07	0	0	0	0	0	0	0	0	0	201807	775053	2	-13038	0	0	0	775053	2	-13038	0	0	0	775053	2	-13038	0	0	0	0	0	0	0	0	0
201808	3410	40	16	1	11	11	11	11	12/08/2018	12/08/2018	1	11	11	11	11	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	30/03/2010	3	28	15	1	3	1	3057	7	5927998.85	20.25	-506730.24	1030926.68	3.45	-60000	733712.78	2.55	-99225.84	0	0	0	5927998.85	20.25	-506730.24	0	0	0	5927998.85	20.25	-506730.24	0	0	0	0	0	0	0	0	0	201807	1030927	3	-71226	0	0	0	1030927	3	-71226	0	0	0	1030927	3	-71226	0	0	0	0	0	0	0	0	0
201808	4226	40	16	1	7	7	7	7	13/08/2018	13/08/2018	1	7	7	7	7	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/05/2010	1	20	15	1	2	1	3023	7	1503623.04	4.76	-38237.85	395002.32	1.22	0	160567.5	0.5	-14771.99	0	0	0	1503623.04	4.76	-38237.85	0	0	0	1503623.04	4.76	-38237.85	0	0	0	0	0	0	0	0	0	201807	171689	1	-8813	0	0	0	171689	1	-8813	0	0	0	171689	1	-8813	0	0	0	0	0	0	0	0	0
201808	4246	40	16	1	6	6	6	6	12/08/2018	12/08/2018	1	6	6	6	6	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/05/2010	1	20	15	1	3	1	3022	7	2463595.67	8.62	-326917.83	712562.32	2.21	0	103499.9	0.48	-78799.6	0	0	0	2463595.67	8.62	-326917.83	0	0	0	2463595.67	8.62	-326917.83	0	0	0	0	0	0	0	0	0	201807	301698	1	-78800	0	0	0	301698	1	-78800	0	0	0	301698	1	-78800	0	0	0	0	0	0	0	0	0
201808	4247	40	16	1	17	17	17	17	13/08/2018	13/08/2018	1	17	17	17	17	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/05/2010	1	20	12	1	3	0	3023	7	1452900.93	4.75	-107180.66	350700.47	1.1	0	95864.63	0.36	-29449.81	0	0	0	1452900.93	4.75	-107180.66	0	0	0	1452900.93	4.75	-107180.66	0	0	0	0	0	0	0	0	0	201807	238264	1	-29450	0	0	0	238264	1	-29450	0	0	0	238264	1	-29450	0	0	0	0	0	0	0	0	0
201808	3605	40	16	1	7	7	7	7	13/08/2018	13/08/2018	1	7	7	7	7	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	31/03/2010	3	8	16	2	3	1	3057	7	2395181.13	7.74	-125627.23	475017.75	1.45	0	233054.63	0.77	-60505.07	0	0	0	2395181.13	7.74	-125627.23	0	0	0	2395181.13	7.74	-125627.23	0	0	0	0	0	0	0	0	0	201807	289601	1	0	0	0	0	289601	1	0	0	0	0	289601	1	0	0	0	0	0	0	0	0	0	0
201808	342	40	16	2	10	20	10	10	13/08/2018	13/08/2018	2	10	20	10	10	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/08/2009	3	24	16	1	2	0	3296	7	1014364.21	3.15	-19753.82	284611.89	0.86	0	57727.75	0.18	-7062.21	0	0	0	1014364.21	3.15	-19753.82	0	0	0	1014364.21	3.15	-19753.82	0	0	0	0	0	0	0	0	0	201807	156558	1	-7062	0	0	0	156558	1	-7062	0	0	0	156558	1	-7062	0	0	0	0	0	0	0	0	0
201808	3621	40	16	1	14	14	14	14	31/08/2018	31/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	31/03/2010	3	28	15	1	3	1	3075	7	1598606.07	5.14	-53079.61	385368.12	1.19	0	77073.62	0.24	-18297.43	0	0	0	1598606.07	5.14	-53079.61	0	0	0	1598606.07	5.14	-53079.61	0	0	0	0	0	0	0	0	0	201807	304726	1	-18297	0	0	0	304726	1	-18297	0	0	0	304726	1	-18297	0	0	0	0	0	0	0	0	0
201808	3649	40	16	2	9	18	14	4	13/08/2018	31/08/2018	2	9	18	14	4	13/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	1/04/2010	3	7	12	2	3	0	3074	7	1970423.79	6.95	-313034.72	403734.42	1.31	0	204190.76	0.68	-207597	0	0	0	1970423.79	6.95	-313034.72	0	0	0	1970423.79	6.95	-313034.72	0	0	0	0	0	0	0	0	0	201807	279017	1	0	0	0	0	279017	1	0	0	0	0	279017	1	0	0	0	0	0	0	0	0	0	0
201808	3439	40	16	1	4	4	4	4	13/08/2018	13/08/2018	1	4	4	4	4	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	30/03/2010	3	7	15	2	1	1	3058	7	1669315.72	5.33	-23357.38	385368.12	1.19	0	170833.01	0.53	-23357.38	0	0	0	1669315.72	5.33	-23357.38	0	0	0	1669315.72	5.33	-23357.38	0	0	0	0	0	0	0	0	0	201807	256400	1	0	0	0	0	256400	1	0	0	0	0	256400	1	0	0	0	0	0	0	0	0	0	0
201808	3651	40	16	1	14	14	14	14	31/08/2018	31/08/2018	1	14	14	14	14	31/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	1/04/2010	3	8	12	2	3	1	3074	7	7725590.61	24.72	-168392.68	1637509.77	5.54	0	432958.14	1.34	-90462.26	0	0	0	7725590.61	24.72	-168392.68	0	0	0	7725590.61	24.72	-168392.68	0	0	0	0	0	0	0	0	0	201807	432958	1	0	0	0	0	432958	1	0	0	0	0	432958	1	0	0	0	0	0	0	0	0	0	0
201808	3462	40	16	1	8	8	8	8	12/08/2018	12/08/2018	1	8	8	8	8	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	30/03/2010	3	7	9	2	3	1	3057	7	6322031	21.53	-576490.14	1262388.76	4.22	-14237.82	490512.92	1.6	-125208.32	0	0	0	6322031	21.53	-576490.14	0	0	0	6322031	21.53	-576490.14	0	0	0	0	0	0	0	0	0	201807	835225	3	-76092	0	0	0	835225	3	-76092	0	0	0	835225	3	-76092	0	0	0	0	0	0	0	0	0
201808	3684	40	16	2	14.5	29	15	14	15/08/2018	31/08/2018	2	14	29	15	14	15/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	25/04/2010	3	7	12	2	3	1	3050	7	1675254.5	5.43	-86109.45	305060.39	1.01	0	192929.96	0.62	-26818.94	0	0	0	1675254.5	5.43	-86109.45	0	0	0	1675254.5	5.43	-86109.45	0	0	0	0	0	0	0	0	0	201807	201426	1	-26819	0	0	0	201426	1	-26819	0	0	0	201426	1	-26819	0	0	0	0	0	0	0	0	0
201808	3686	40	16	2	13	26	14	12	12/08/2018	31/08/2018	2	13	26	14	12	12/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	25/04/2010	3	7	12	2	3	1	3050	7	4993110.38	16.16	-237200.12	915105.15	2.94	-10430.34	595108.99	1.9	-67642.13	0	0	0	4993110.38	16.16	-237200.12	0	0	0	4993110.38	16.16	-237200.12	0	0	0	0	0	0	0	0	0	201807	915105	3	-37712	0	0	0	915105	3	-37712	0	0	0	915105	3	-37712	0	0	0	0	0	0	0	0	0
201808	4338	40	16	2	9	18	14	4	13/08/2018	31/08/2018	2	9	18	14	4	13/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	10/05/2010	3	8	16	2	3	1	3035	7	7065547.98	22.46	-210132.43	1359174.86	4.25	0	860697.7	2.73	-89181.75	0	0	0	7065547.98	22.46	-210132.43	0	0	0	7065547.98	22.46	-210132.43	0	0	0	0	0	0	0	0	0	201807	892099	3	-28249	0	0	0	892099	3	-28249	0	0	0	892099	3	-28249	0	0	0	0	0	0	0	0	0
201808	3474	40	16	1	6	6	6	6	12/08/2018	12/08/2018	1	6	6	6	6	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	30/03/2010	3	7	15	2	3	1	3057	7	3843933	12.75	-297621.74	771673.46	2.55	0	229189.82	0.71	-72000	0	0	0	3843933	12.75	-297621.74	0	0	0	3843933	12.75	-297621.74	0	0	0	0	0	0	0	0	0	201807	674801	2	-47304	0	0	0	674801	2	-47304	0	0	0	674801	2	-47304	0	0	0	0	0	0	0	0	0
201808	439	40	16	2	11	22	11	11	13/08/2018	13/08/2018	2	11	22	11	11	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/08/2009	3	32	15	2	3	0	3296	7	905730.95	2.9	-20613.79	211952.47	0.65	0	47406.37	0.15	-15412.76	0	0	0	905730.95	2.9	-20613.79	0	0	0	905730.95	2.9	-20613.79	0	0	0	0	0	0	0	0	0	201807	113639	0	0	0	0	0	113639	0	0	0	0	0	113639	0	0	0	0	0	0	0	0	0	0	0
201808	3510	40	16	1	14	14	14	14	31/08/2018	31/08/2018	1	14	14	14	14	31/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	30/03/2010	3	30	16	1	3	1	3076	7	3211652.86	10.16	-118129.87	628108.99	1.96	0	325167.92	1.04	-39909.68	0	0	0	3211652.86	10.16	-118129.87	0	0	0	3211652.86	10.16	-118129.87	0	0	0	0	0	0	0	0	0	201807	396205	1	-17656	0	0	0	396205	1	-17656	0	0	0	396205	1	-17656	0	0	0	0	0	0	0	0	0
